NAME	TITLE	SCORE	
DDX11L10		-0.117504165	
AC093734.1		-0.11750418	
AL161757.1		-0.1175044	
AC022483.1		-0.1175044	
AC159540.2		-0.11750441	
AC078880.4		-0.11750441	
MIR4432HG		-0.11750441	
UQCRHP1		-0.11750444	
AL354984.2		-0.11750444	
AC007546.2		-0.117504746	
MIR6746		-0.11750503	
AL133396.2		-0.11750555	
AC009690.3		-0.11750555	
AC012629.2		-0.11750555	
AL162258.1		-0.11750555	
YWHAQP7		-0.11750555	
MIR5697		-0.11750555	
AC109630.1		-0.11750555	
AC069503.1		-0.11750555	
AC114912.1		-0.11750555	
AC021192.1		-0.11750555	
SAPCD2P2		-0.11750555	
AL161937.1		-0.11750555	
KAZN-AS1		-0.11750555	
AL009178.1		-0.11750555	
RNU6-48P		-0.11750555	
RHOT1P2		-0.11750555	
RNU4-73P		-0.11750555	
GOLGA8EP		-0.11750555	
KRT82		-0.11750555	
IFNA5		-0.11750555	
AC079298.1		-0.11750624	
AC116050.2		-0.11750624	
BNIP3P15		-0.11750624	
FEM1AP2		-0.11750624	
AC100786.2		-0.11750624	
MAPK8IP1P1		-0.11750624	
GOLGA8S		-0.11750624	
AC026461.2		-0.11750624	
AC007375.2		-0.11750624	
TRAV28		-0.11750624	
AC100768.2		-0.11750624	
AC090151.1		-0.11750624	
LINC01262		-0.11750624	
AC093248.1		-0.11750624	
LINC02031		-0.11750624	
LINC02570		-0.11750624	
VN1R48P		-0.11750624	
AC008268.1		-0.11750624	
NEURL1-AS1		-0.11750624	
AL357558.2		-0.11750624	
CHL1-AS1		-0.11750624	
CHRM3-AS1		-0.11750624	
AC099541.1		-0.11750624	
AL355499.1		-0.11750624	
AC104843.2		-0.11750624	
LINC01501		-0.11750624	
AL365356.3		-0.11750624	
AC074338.1		-0.11750624	
BX546450.1		-0.11750624	
RNU6-301P		-0.11750624	
GTF2IP3		-0.11750624	
PAGE5		-0.11750624	
CHIA		-0.11750624	
DEFB126		-0.11750624	
LINC01954		-0.117519975	
MELTF-AS1		-0.11762101	
AC110769.3		-0.11762304	
NPM1P32		-0.11765374	
TMEM62		-0.11765484	
GRAMD2A		-0.11765972	
CD68		-0.117681175	
SOX30		-0.117766105	
ZNF44		-0.11777052	
MTRNR2L10		-0.117786646	
CLCN4		-0.11780842	
PLSCR2		-0.11782525	
FOXN4		-0.11788893	
ACTG1P1		-0.11790416	
AL022067.1		-0.11793652	
MTX1P1		-0.11800266	
PPP6R3		-0.11802709	
PLEKHD1		-0.11807079	
CDYL		-0.118115224	
AC091588.1		-0.11815076	
ARIH2OS		-0.11815844	
YPEL1		-0.118178055	
KLHL31		-0.11819406	
AC007336.2		-0.11822303	
NUFIP1P		-0.11825754	
SH2D2A		-0.11826941	
AP2A1		-0.118313186	
PWP1		-0.118330665	
RNF217-AS1		-0.11839915	
RNU6-577P		-0.118410006	
SDCCAG3		-0.118419126	
AC091551.1		-0.11843197	
PANK2		-0.118478574	
PRELID1		-0.11849969	
AP003086.2		-0.11850025	
AC010255.1		-0.11856406	
TRIP13		-0.118589036	
NQO1		-0.118603565	
THADA		-0.11869224	
AC083806.3		-0.118808575	
MRPL40		-0.11883349	
PTBP1P		-0.11886311	
MIR3138		-0.11894273	
PNKD		-0.118996605	
AL034397.1		-0.11900348	
AL590079.1		-0.1190204	
NUDT1		-0.11908428	
NFE2L2		-0.11911208	
RRAS2		-0.11913937	
AC011458.1		-0.1191591	
TP53RK		-0.11916505	
RNF181		-0.119175225	
CDH15		-0.11917553	
TRIM11		-0.11921712	
ACBD5		-0.11924539	
M6PR		-0.11935542	
AC107294.2		-0.11935971	
ADRA2A		-0.11943644	
NBPF25P		-0.11945433	
CST9LP2		-0.119460166	
INHBB		-0.11948466	
PTRH1		-0.11950608	
AP000757.1		-0.11950891	
BNIP3P24		-0.11952976	
VMAC		-0.119531974	
AC025588.1		-0.11960621	
AC099314.1		-0.119625516	
LINC01836		-0.11965591	
XPNPEP3		-0.11970062	
AC090578.1		-0.119815074	
GGT4P		-0.1198181	
TTC37		-0.11985791	
NDUFA3P4		-0.11987483	
KRR1P1		-0.11987849	
GHDC		-0.11989684	
USP37		-0.119905226	
STK11		-0.1199435	
SNORA2C		-0.119976014	
AC091167.2		-0.11999838	
AC012506.3		-0.119998634	
RAX		-0.11999952	
LRP12		-0.12004797	
ZNF490		-0.12008219	
CCT7P1		-0.12014613	
MIR103A2		-0.12026903	
MIS18A		-0.12029208	
NUP205		-0.120339766	
AC113361.1		-0.12034365	
C1orf21		-0.12039232	
MIR4500HG		-0.1204381	
CYCSP10		-0.1204412	
ALDOB		-0.12044134	
XYLT1		-0.12051917	
USP27X-AS1		-0.12054052	
RNU11		-0.12056485	
PRSS50		-0.12060884	
AC126755.2		-0.12062296	
IRF2		-0.1206781	
MCRS1		-0.12069852	
DGCR11		-0.12075704	
TMED6		-0.120771594	
RNU4-24P		-0.120821595	
LINC01348		-0.120826915	
NUP54		-0.12092721	
DDX10P1		-0.12096873	
FGB		-0.12099237	
AC106886.1		-0.121010825	
AC008946.1		-0.121055365	
CCDC127		-0.12105834	
ZNF720		-0.12112501	
ARL6IP1		-0.121174045	
ARHGAP18		-0.12126893	
HMGB3P32		-0.1212851	
ZUFSP		-0.121312305	
EIF4EBP2		-0.12139446	
SNORA80C		-0.12151931	
TOX4P1		-0.12152749	
AC108073.1		-0.1215461	
PARP15		-0.12165444	
AC114291.1		-0.12167478	
NDUFS5		-0.1216993	
PRR5		-0.121743955	
TRMT10A		-0.12175624	
C7orf65		-0.12179046	
AL603840.1		-0.12186825	
ABHD17AP1		-0.12189775	
AC009652.2		-0.1219826	
AC012213.2		-0.121987104	
H3F3C		-0.122028165	
AC015871.1		-0.122058794	
LINC02519		-0.122075275	
MARK4		-0.12209649	
AC132938.2		-0.12211267	
AC020663.2		-0.12211388	
CCDC122		-0.12212499	
AP4B1		-0.12215916	
CLPTM1L		-0.122225635	
PPIAP6		-0.12223326	
AC106820.2		-0.12225648	
AL137013.1		-0.1222929	
PEX26		-0.122294106	
AC104383.1		-0.12232192	
AC078778.1		-0.1223332	
LY75		-0.12233423	
KDELR2		-0.12234253	
ISOC1		-0.12237507	
AL158801.5		-0.1223811	
PGF		-0.122395866	
AC243967.1		-0.12240185	
AC120114.4		-0.12245985	
AL136162.1		-0.122474775	
UBR7		-0.12251719	
AC007128.1		-0.12258213	
ZNF276		-0.12259172	
EIF1		-0.12270507	
AL138720.1		-0.12271337	
RIPK3		-0.12272686	
PRR12		-0.12274963	
OR56B4		-0.1227826	
AL357632.1		-0.12283005	
AL022341.1		-0.12287978	
GOLPH3L		-0.12289047	
ADGRG5		-0.12289187	
AC074134.1		-0.12291353	
HPS1		-0.12291922	
AC104170.1		-0.12292782	
NIPSNAP1		-0.12293114	
RHOU		-0.12295514	
CDC40		-0.122956894	
MIR10B		-0.122998446	
ENC1		-0.123007156	
ZNF26		-0.123021774	
RANP2		-0.123025	
PKP2		-0.12302911	
AC068580.2		-0.12304084	
AP001001.1		-0.12305956	
LRRC23		-0.12311959	
AC127024.4		-0.123128496	
MARCH4		-0.123144835	
AC018552.1		-0.12316042	
MED23		-0.12324962	
TRIM7		-0.12326088	
AL121985.3		-0.123261474	
GLOD5		-0.123262905	
SLC6A3		-0.12328546	
LINC01107		-0.12336374	
ESRRAP2		-0.12341904	
BCKDK		-0.123431295	
GHITM		-0.123471536	
ODF2		-0.1234839	
AKT2		-0.12355783	
SF3A1		-0.123561926	
AL607028.1		-0.12364724	
TOMM5		-0.123677485	
PAN2		-0.123712145	
DNAJA1		-0.12371652	
NPAT		-0.12376806	
NPM3		-0.12376845	
TCTA		-0.12380204	
DCAF15		-0.12380897	
LINC01204		-0.12388898	
EEF1E1P1		-0.12391325	
ATXN10		-0.12408566	
ZNF223		-0.124086715	
MLYCD		-0.12409513	
NDUFB11		-0.12409858	
AC024451.2		-0.12413775	
CR392039.4		-0.12417071	
AC073912.1		-0.12420478	
MPZ		-0.124271475	
FMC1		-0.12430702	
Z69706.1		-0.1243644	
AC002310.2		-0.12457975	
CDC14B		-0.12463512	
LINC02572		-0.12468247	
RAB3GAP1		-0.12473614	
SLC41A1		-0.12479326	
AC019080.2		-0.12482018	
CSNK1G2		-0.12482442	
AC007849.2		-0.124850124	
INTS6-AS1		-0.12487514	
PABPC1P2		-0.124899544	
DUS1L		-0.12491085	
TNFRSF14		-0.124928646	
AC091390.1		-0.12496351	
AC020765.2		-0.12500848	
MCF2L-AS1		-0.12505431	
METRNL		-0.12510209	
AC093249.6		-0.12512098	
AP000229.1		-0.12512863	
AC092620.3		-0.1251288	
AC245100.7		-0.12518246	
STK26		-0.12522924	
MAGED2		-0.12524518	
SMARCE1		-0.1252558	
OAZ1		-0.12527725	
MAN2A2		-0.12531069	
CALR3		-0.1254132	
AP003119.1		-0.12541363	
B4GAT1		-0.12541777	
LPAR5		-0.12555714	
PM20D2		-0.12559298	
AC011199.1		-0.12559338	
AC009137.2		-0.1255986	
IL4I1		-0.12565722	
NECTIN1		-0.12568268	
SKAP2		-0.12569778	
P3H3		-0.12570214	
AC008267.8		-0.12574284	
GRPEL2-AS1		-0.12574656	
AC068724.1		-0.12574886	
LRRC58		-0.1257568	
VBP1		-0.1258208	
FBXO5		-0.12582938	
ACTG1P15		-0.12588638	
AL021877.1		-0.12608232	
AC006449.1		-0.12609853	
TBX20		-0.12614666	
ARID3C		-0.12621562	
AC120024.1		-0.12624224	
AQP9		-0.12629583	
RILPL2		-0.12630545	
C2orf49		-0.12631035	
STK40		-0.1263494	
PAK2		-0.12638868	
AC104306.1		-0.12642024	
WDR45		-0.12644652	
LTK		-0.12654579	
AL109945.1		-0.1265499	
GPR45		-0.12655222	
LINC00871		-0.12662238	
AC004706.1		-0.12669465	
AC025884.1		-0.12670998	
PIGF		-0.12673289	
PER3		-0.12676345	
AC145422.1		-0.12678057	
AC114730.2		-0.12679254	
PMPCAP1		-0.1268135	
NDUFA11		-0.12684587	
WWC3		-0.12684992	
ARID5B		-0.12688707	
AC067942.1		-0.12689003	
AC063965.1		-0.1269046	
FAM217B		-0.12692772	
VDAC1P13		-0.12695834	
AC073621.1		-0.12695834	
ADIPOR1		-0.12700875	
NOA1		-0.12701343	
AC012615.4		-0.12701698	
AC096887.1		-0.12705624	
PCDHGB7		-0.12710433	
LINC02257		-0.12711342	
TMEM115		-0.12713288	
CALCR		-0.12725009	
SYK		-0.12731773	
CRNDE		-0.12738846	
KANSL2		-0.12748548	
TCTE3		-0.12749772	
PPIP5K1		-0.12752539	
AC105250.1		-0.12753622	
AC127024.6		-0.12753847	
MT1F		-0.12754594	
AP000763.3		-0.12763779	
CENPW		-0.12771979	
YOD1		-0.12777512	
AC141586.2		-0.127803	
AC010468.1		-0.12783052	
YWHABP2		-0.12784807	
Z95624.1		-0.12794997	
PDK3		-0.12798907	
KLHL18		-0.12799695	
AC093162.1		-0.12806197	
AL158042.1		-0.1280983	
CXorf65		-0.1281062	
GAPDHP65		-0.12824242	
AL691432.1		-0.12825096	
CD33		-0.12828398	
AL158801.2		-0.12829135	
TNNC2		-0.1283008	
AC016745.2		-0.1283012	
AC117498.2		-0.12839533	
ANXA2P2		-0.12840709	
AL389915.1		-0.12842779	
MRPL47		-0.12845185	
CTSE		-0.12846397	
LRIG1		-0.12848005	
AC000061.1		-0.12850785	
NIT1		-0.12851354	
CNKSR1		-0.12854066	
MRPS33		-0.12862208	
PCSK6		-0.12864085	
NCOA3		-0.12884793	
THUMPD2		-0.12887701	
HNRNPAB		-0.12890673	
JRKL		-0.12890908	
LINC01031		-0.12899356	
LPAL2		-0.12899363	
MARK2		-0.12903766	
AL161630.1		-0.12906273	
ARF4P1		-0.12906393	
RBPJL		-0.12907752	
MRPL23-AS1		-0.12909245	
EXO1		-0.12912425	
AL512430.3		-0.12912528	
PLXNA2		-0.1291348	
SIDT2		-0.12920396	
SLC25A5P5		-0.12924303	
AC017002.2		-0.12926799	
MIR6812		-0.12926936	
BRD9P2		-0.12927002	
CNN2P6		-0.12927002	
CR848007.1		-0.12927088	
SNTA1		-0.12930246	
LETM1		-0.12931612	
CDK5R1		-0.12938142	
GCN1		-0.12944728	
LINC02019		-0.12947947	
MME		-0.12948613	
AC005261.2		-0.12955964	
MFAP2		-0.12960413	
TOMM20		-0.12969394	
TMEM121B		-0.12973052	
AC004264.2		-0.12974846	
AL031670.1		-0.12978256	
MUC15		-0.12980473	
MIR374B		-0.12993258	
SUMO2		-0.12995754	
ENTPD7		-0.1299651	
SECISBP2		-0.13000208	
AC010306.1		-0.13002096	
SLC46A3		-0.1300552	
AC114956.2		-0.13016097	
AC093520.1		-0.13020109	
KMT2A		-0.13021712	
AC023983.1		-0.13022183	
NOG		-0.13023938	
MRPS9		-0.13024941	
SH3BGRL2		-0.13025463	
MAP1LC3B2		-0.13026044	
AL162727.1		-0.13029912	
NPC1		-0.13030036	
UFD1		-0.13033378	
AC004492.1		-0.13033512	
AC046185.2		-0.13038085	
RBM17P4		-0.13038945	
BANF1P4		-0.13041376	
AL160286.3		-0.13045862	
SLC9A3-AS1		-0.13053739	
NDUFS4		-0.13055998	
AL512604.2		-0.13057736	
AC020637.1		-0.1305796	
ATAT1		-0.13061248	
BNIP3P1		-0.13062064	
GFRA3		-0.13062303	
NRSN2-AS1		-0.13066024	
HIGD1AP14		-0.13069002	
HCG4P7		-0.13072115	
PAPOLA		-0.13075344	
ZDHHC20P1		-0.13078275	
FRMD6-AS1		-0.13081327	
TUSC2		-0.13083915	
AC005697.2		-0.1308869	
AC026469.1		-0.13092797	
MARCO		-0.13099034	
TMEM262		-0.13101006	
FNDC4		-0.13113399	
EREG		-0.1311775	
LINC00629		-0.13121808	
GALNT3		-0.13124457	
ABCB5		-0.1312715	
AL391422.1		-0.13129684	
CDH20		-0.13132088	
MYNN		-0.13136703	
AC034213.1		-0.13138238	
AL513302.1		-0.13140927	
SFT2D1		-0.13142632	
EPCAM		-0.13148448	
GIGYF2		-0.13151199	
AP002812.2		-0.13152055	
AC245140.2		-0.13153425	
PIGFP1		-0.13156787	
AC011448.1		-0.13156793	
AC002456.1		-0.13166714	
GFM2		-0.13167767	
AC087521.1		-0.13173766	
AXIN2		-0.13177562	
MIR4482		-0.13189258	
CUTC		-0.13189983	
PIP4K2B		-0.13193056	
WDR18		-0.13193306	
RN7SL426P		-0.1320086	
ANKFN1		-0.13201857	
EZH2		-0.13205072	
AL592429.1		-0.13205105	
TMEM31		-0.1321279	
NIPA2		-0.13213514	
AL512353.2		-0.13217002	
PAQR4		-0.13220587	
PTMAP3		-0.1322609	
SNURF		-0.13231428	
BRI3		-0.13235386	
MFAP5		-0.13246338	
P3H1		-0.13254137	
AL354861.3		-0.13254656	
AC006026.1		-0.13254887	
ATP11AUN		-0.13254887	
ING4		-0.13266414	
QPRT		-0.13268551	
AC002347.2		-0.13275608	
MIA-RAB4B		-0.1327962	
EXOC3		-0.13281652	
AL163636.2		-0.13282113	
AC073896.1		-0.13282213	
AL121944.1		-0.13282613	
AL669831.1		-0.13284172	
AL162171.1		-0.13287868	
BANCR		-0.13288452	
COA1		-0.13293819	
CD44-AS1		-0.13295811	
AL451007.1		-0.13297923	
AC016831.6		-0.13298215	
ZNF563		-0.13299738	
FAN1		-0.1330355	
SMG1P6		-0.13310105	
AL355472.2		-0.1331353	
COL25A1		-0.13318263	
AP000344.1		-0.13322245	
LINC01887		-0.13324258	
AC026495.1		-0.13324317	
GPAT2P1		-0.13324353	
AC019155.1		-0.13324513	
TRPM7		-0.1332993	
F2R		-0.13332133	
TMPRSS13		-0.13335837	
LRRC27		-0.13339804	
CHD2		-0.13341045	
MORF4L2		-0.13341978	
RIN1		-0.13361424	
EIF2B4		-0.13366334	
EFCAB5		-0.13366392	
ZNF311		-0.13374485	
TCHP		-0.13383377	
AC098614.4		-0.1339069	
AC084024.1		-0.13392636	
B4GALNT1		-0.13395165	
AC010148.1		-0.13397755	
MMP17		-0.1339956	
AOAH-IT1		-0.1339988	
ASB3		-0.1339994	
FANCD2P2		-0.13400422	
LINC01006		-0.13401727	
FCF1		-0.13406272	
RASSF9		-0.134077	
AP000662.1		-0.13409978	
THA1P		-0.1341466	
PDPN		-0.13417795	
AC099669.1		-0.13418512	
PCSK2		-0.13419962	
AC108002.1		-0.13421059	
CEP164		-0.13421683	
AC023818.1		-0.13423038	
PNRC2		-0.13423559	
SCYL3		-0.13423824	
UQCRFS1		-0.13425645	
GRID2IP		-0.13426515	
FAM209B		-0.13428624	
NUP50		-0.13430983	
COQ7		-0.13431756	
KLHL30-AS1		-0.13436286	
AC093433.1		-0.13436669	
AL627308.1		-0.13437502	
AC006927.1		-0.13439709	
AC004777.1		-0.13441311	
AL139011.2		-0.13446978	
AC005832.1		-0.13450833	
NDRG1		-0.13466878	
MIR4786		-0.13467725	
AL354872.2		-0.13468428	
UBE2V2P3		-0.13469192	
NR1I3		-0.13471572	
MXRA5		-0.13475643	
AC093789.1		-0.13476025	
COQ5		-0.13478366	
IFNLR1		-0.13490784	
AK2		-0.13491866	
RNU6-476P		-0.13493317	
STK16		-0.13498753	
LINC02132		-0.1350377	
AC109449.1		-0.13508448	
GPR68		-0.13509744	
AC104162.1		-0.13510746	
DNAJB5-AS1		-0.13512906	
AC007342.8		-0.13513452	
SLC39A7		-0.13516474	
TAF6L		-0.13519824	
SLC31A1		-0.1352271	
MTRNR2L4		-0.13528962	
ATP5F1AP3		-0.1354866	
AC129926.1		-0.13557588	
AL356421.1		-0.13558482	
AC109460.3		-0.13562405	
MYCBP2-AS1		-0.135635	
PRDM11		-0.135771	
AC125611.3		-0.1358076	
AC048382.5		-0.13581052	
SH3BP1		-0.1358782	
TOMM40L		-0.13590814	
GMPR2		-0.13591634	
IMPDH1P6		-0.13597652	
UFL1-AS1		-0.1359864	
ZW10		-0.13601209	
AC090971.2		-0.1360161	
AC026786.2		-0.13602887	
SNRPEP10		-0.13602918	
AC007237.1		-0.13602918	
AC022507.1		-0.13603015	
AB015752.1		-0.13603015	
AC024082.2		-0.13603055	
TERF1P5		-0.13603093	
AC117522.3		-0.13603099	
PRELID3BP1		-0.13603099	
AC025574.1		-0.13603164	
LINC-ROR		-0.13603164	
OSBPL9P2		-0.13603164	
HIGD1AP10		-0.13603164	
HNRNPKP3		-0.13603164	
AC004069.2		-0.13603164	
AC097375.3		-0.13603164	
AC078867.1		-0.13603164	
PPIAP15		-0.13603164	
AC108751.2		-0.13603164	
AL591503.3		-0.13603164	
AC107421.1		-0.13603164	
AL162393.1		-0.13603164	
AL139811.2		-0.13603164	
AL591034.1		-0.13603164	
AL627231.1		-0.13603164	
SNORA36A		-0.13603164	
AC011511.2		-0.13603252	
AC012653.1		-0.13603252	
AC068993.2		-0.13603252	
AP006285.2		-0.13603252	
FAM58DP		-0.13603252	
SAR1AP1		-0.13603252	
AL138878.1		-0.13603252	
AL021407.2		-0.13603252	
EI24P3		-0.13603252	
TXNDC12-AS1		-0.1360708	
AL512631.1		-0.13611412	
BTBD16		-0.13620736	
PTBP1		-0.1362308	
AJ009632.2		-0.1363366	
SMIM15-AS1		-0.13637261	
MIR4664		-0.13640483	
IMP4		-0.1364158	
AC011313.1		-0.1364482	
MST1P2		-0.13648169	
AL356108.1		-0.1365447	
RNU6ATAC17P		-0.1365453	
GBP7		-0.1365669	
AC145207.8		-0.13663343	
MDH1		-0.13665006	
LINC01322		-0.13668649	
BAALC-AS1		-0.13670023	
AL023284.1		-0.13672805	
AC092809.1		-0.13673316	
AC004951.4		-0.1367432	
TAOK2		-0.13679029	
AC027228.2		-0.13684575	
ZDHHC20		-0.13706093	
TAF1D		-0.13707791	
VASH1-AS1		-0.1371929	
ELP6		-0.13721815	
ATP5F1E		-0.1372314	
COX6A1		-0.13730912	
AL096816.1		-0.13734525	
CCND3P1		-0.13736945	
MTHFSD		-0.13740028	
SLC25A1P5		-0.13740173	
AL589182.2		-0.13742423	
FCF1P2		-0.1375361	
AP003108.5		-0.13759044	
C20orf203		-0.1376311	
ZBTB44		-0.13766396	
CDC20		-0.1377649	
DNAJB1		-0.1378321	
PDCD5		-0.13785952	
SYT13		-0.13788708	
AC135178.5		-0.13789839	
ANTXRL		-0.1379305	
MRPS12		-0.13793924	
DCAF8		-0.1380448	
ACE		-0.13815701	
ZDHHC3		-0.13816068	
DEF6		-0.13819891	
ALOX12P1		-0.13823548	
AC084083.1		-0.13827789	
KRT20		-0.13830903	
LRIT3		-0.13833828	
PRSS37		-0.13835682	
FAM189B		-0.1383691	
OR2A9P		-0.13840863	
SETD3		-0.13853447	
MYO15B		-0.13856189	
CAPRIN1		-0.13859148	
NFKB1		-0.13860221	
GAPDHP70		-0.13865149	
AP000357.1		-0.13868344	
MECR		-0.13872269	
AC073573.1		-0.13880187	
RNU6-1153P		-0.1388415	
NPY1R		-0.13885279	
AL135818.2		-0.13891971	
CHTF8		-0.13892196	
NSMF		-0.13899466	
MYL12AP1		-0.13902561	
LINC02163		-0.13903715	
SRSF2		-0.13903823	
IFITM10		-0.13906349	
AC108134.1		-0.13923435	
ABCA17P		-0.13926533	
SLC35C1		-0.1392691	
SMAP1		-0.13929121	
DHX37		-0.13942938	
AC024267.3		-0.1394295	
AP003498.1		-0.13950452	
RBM15		-0.13951513	
AC090589.2		-0.13951784	
AC016735.1		-0.13955586	
APEX1		-0.13960563	
STARD13		-0.13963981	
ACHE		-0.13966013	
AL928654.4		-0.13983248	
FBLIM1		-0.13990307	
ACOT11		-0.1399164	
CSF2RA		-0.13993052	
COL5A2		-0.13996297	
PFN1P4		-0.14000206	
TXNDC12		-0.14004402	
AL391647.1		-0.14004837	
AC068707.1		-0.14004864	
CCDC144NL		-0.14004906	
TAAR1		-0.14004928	
KRT18P67		-0.14004931	
BTBD10P1		-0.14005001	
AL035541.1		-0.14005001	
ANKRD20A9P		-0.14005001	
LINC02101		-0.14005062	
DRAM2		-0.1400883	
AC100774.1		-0.14013423	
AL449212.1		-0.14014855	
AF241728.1		-0.1401865	
PIAS4		-0.14023666	
GTF2IP13		-0.14030986	
AC019068.1		-0.14032708	
RRM1-AS1		-0.14032723	
AC127526.1		-0.1403273	
MIR548AA2		-0.14032744	
CGB8		-0.14032757	
HNRNPA1P30		-0.14032762	
AL445531.1		-0.14032772	
AC090092.1		-0.14032775	
AC073263.2		-0.1403283	
HMGB1P26		-0.14032836	
NPHP3-ACAD11		-0.1403285	
AC098818.2		-0.14032856	
AL133153.1		-0.14032874	
AC098826.2		-0.1403288	
AC099329.3		-0.14032905	
AC097713.2		-0.14032944	
AC092666.2		-0.14032993	
AC073188.6		-0.14032993	
AC096996.2		-0.14032993	
AC121758.1		-0.14032993	
AL049844.1		-0.14032993	
KRT17P6		-0.14032993	
AC024563.1		-0.14033064	
AC124254.1		-0.14033064	
AF233439.1		-0.14033064	
FABP5P14		-0.14033064	
AC009478.1		-0.14033064	
KRTAP17-1		-0.14033064	
ELSPBP1		-0.14033064	
KRT37		-0.14033064	
PLD3		-0.14034997	
SDC1		-0.1403538	
YKT6		-0.14036202	
AC011921.1		-0.14039624	
CLDN4		-0.14042956	
TRIM73		-0.14048417	
ZAR1L		-0.14052378	
UHRF1BP1		-0.14059345	
AL157400.2		-0.14059643	
SAFB2		-0.14064203	
C6orf120		-0.14064954	
AC002401.2		-0.14067982	
UBXN7		-0.14069068	
A2ML1		-0.14073849	
POMT1		-0.1407928	
UBBP1		-0.14081155	
CRYBG2		-0.14081906	
VPS37C		-0.14089179	
AC139769.1		-0.14092635	
AC006001.2		-0.14093153	
ST7-OT4		-0.14094098	
ZBED2		-0.14100285	
MLLT10		-0.1410369	
ZNF562		-0.14104113	
PIP4P1		-0.14110287	
AFG1L		-0.14111535	
C3orf62		-0.14118044	
LMOD3		-0.14118391	
CTH		-0.14118709	
AL138930.1		-0.14129862	
TCEANC2		-0.14136451	
NARF-IT1		-0.14138532	
AC010733.1		-0.1414799	
AC087163.3		-0.14150406	
EIF4G3		-0.14150651	
CATSPER3		-0.14151421	
MYT1		-0.14153858	
AL513331.1		-0.14156738	
LINC01433		-0.14156805	
WNT5A-AS1		-0.14157388	
SOGA1		-0.14159767	
KCNH8		-0.14163114	
MIR193A		-0.14163436	
LRIF1		-0.14163776	
KATNBL1P6		-0.1416906	
SEPT7P2		-0.14183253	
AC026477.1		-0.14184494	
AC128709.3		-0.14188688	
DNM1P35		-0.14197707	
CLK2		-0.14198555	
NUFIP2		-0.1420502	
LINC02407		-0.14209807	
RETREG2		-0.14212522	
NKX2-5		-0.14216287	
TBC1D23		-0.14231229	
PHGDH		-0.14231269	
RN7SL487P		-0.14233881	
AC011477.2		-0.14245358	
U62317.4		-0.14247	
C7orf57		-0.14251822	
AC131888.1		-0.14252229	
AL109935.1		-0.14253825	
ZNF665		-0.14258072	
UBE2M		-0.14263321	
PRB3		-0.14264317	
AC011511.4		-0.14264973	
GATAD2A		-0.14267041	
RNA5SP323		-0.14274289	
AC007686.1		-0.14279263	
CELSR2		-0.14280492	
CHRNA4		-0.1428167	
FTCDNL1		-0.1428413	
CD300A		-0.14297901	
AC013356.2		-0.14300063	
AC060766.7		-0.1430123	
ADAMTSL5		-0.1431632	
LMCD1-AS1		-0.1431687	
ACTN4P1		-0.14326733	
EIF3LP3		-0.14329322	
FAM81A		-0.14334255	
CACNG1		-0.14335448	
NDUFB9P2		-0.14337076	
EPN3		-0.1433853	
RAD52		-0.14340125	
AC108063.1		-0.14344667	
TOB1-AS1		-0.14346622	
AC073335.2		-0.14349061	
IFT57		-0.14354728	
TSEN15P1		-0.14360276	
QTRT1		-0.14362071	
CSNK1E		-0.14364317	
SELENON		-0.14368126	
GALNT10		-0.14375433	
PDZD2		-0.1438425	
DYNLL2		-0.1439234	
C17orf99		-0.14393885	
ZNF35		-0.14401308	
AL137191.1		-0.14402033	
AL109804.1		-0.14402378	
AC112250.2		-0.14408979	
RPA2P3		-0.1441043	
TPPP2		-0.14411095	
AP003108.2		-0.14419961	
AC245884.9		-0.14422725	
AL133383.2		-0.14436054	
TRAJ44		-0.14436054	
LINC01435		-0.14436099	
AC096734.1		-0.14436144	
RNF11P2		-0.14436144	
ATP6V0E1P2		-0.14436144	
OTX2-AS1		-0.14436175	
MTCO3P2		-0.14436175	
CEACAMP2		-0.14436175	
DCAF12L1		-0.14436175	
EFL1P1		-0.1443618	
HNRNPA1P63		-0.14436184	
AC006557.5		-0.14436187	
AC104115.1		-0.14436196	
RNU6-196P		-0.14436196	
AL022345.2		-0.14436199	
AC010618.1		-0.1443622	
AC013267.1		-0.14436221	
SMPD4P2		-0.14436221	
HIST1H2BPS2		-0.14436221	
AC009812.2		-0.14436226	
AC025750.2		-0.1443625	
BTNL2		-0.14436254	
AL109810.1		-0.1443626	
YWHAZP7		-0.1443626	
AL160275.1		-0.14436285	
RBBP4P3		-0.1443634	
AC139700.1		-0.1443634	
AC051619.6		-0.1443634	
KRT73-AS1		-0.1443634	
LINC00971		-0.1443634	
AC012493.1		-0.1443634	
LAPTM4BP1		-0.1443634	
PPP1R2P2		-0.1443634	
HMGA1P6		-0.1443634	
IGBP1P3		-0.1443634	
ACTG1P2		-0.1443634	
RNU6-851P		-0.1443634	
RF02272		-0.14436413	
AC073648.5		-0.14436413	
LINC00221		-0.14436413	
AC015936.1		-0.14436413	
AC008109.1		-0.14436413	
PSAT1P1		-0.14436413	
TERF1P3		-0.14436413	
TMEM161BP1		-0.14436413	
LINC01517		-0.14436413	
AC055876.1		-0.14436413	
SEPHS1P7		-0.14436413	
AP000593.2		-0.14436413	
CYCSP12		-0.14436413	
SMPD4P1		-0.14436413	
SENP3		-0.14436728	
CEP295		-0.14437222	
VDAC1P2		-0.1445407	
AMD1		-0.14455105	
STPG2		-0.14458643	
MAZ		-0.1445938	
TERC		-0.14464968	
